id 	 idx 	 XYZPosition_0 	 XYZPosition_1 	 XYZPosition_2 	 XPhi 	 XTheta 	 XPsi 	 Order 	 GeometricalHitOrder
1	352	32.1819	-1.66588	-63	3.14159	2.35619	3.08987	12	12
1	353	31.3637	-7.40049	-60.25	3.14159	2.35619	2.90987	13	13
1	354	29.5628	-12.9511	-63.1558	3.14159	2.35619	2.72987	16	16
1	355	26.7462	-17.9747	-60.25	3.14159	2.35619	2.54987	17	17
1	356	23.0927	-22.577	-63.0661	3.14159	2.35619	2.36987	20	20
1	357	18.6997	-26.2445	-60.25	3.14159	2.35619	2.18988	21	21
1	358	13.7549	-29.2543	-63.1054	3.14159	2.35619	2.00987	24	24
1	359	8.1618	-31.2744	-60.2993	3.14159	2.35619	1.82987	25	25
1	360	2.5366	-32.2202	-63.1145	3.14159	2.35619	1.64987	28	28
1	361	-3.17758	-32.1794	-60.4233	3.14159	2.35619	1.46987	29	29
1	362	-8.99432	-31.0199	-63.0383	3.14159	2.35619	1.28987	32	32
1	363	-14.3962	-28.9477	-60.4014	3.14159	2.35619	1.10987	33	33
1	364	-19.2963	-25.9098	-63.0837	3.14159	2.35619	0.929877	36	36
1	365	-23.6788	-21.9786	-60.3858	3.14159	2.35619	0.749881	37	37
1	366	-27.1713	-17.4373	-63.1324	3.14159	2.35619	0.569867	40	40
1	367	-29.843	-12.2706	-60.3112	3.14159	2.35619	0.389872	41	41
1	368	32.1819	-1.66588	-68.5	3.14159	2.35619	3.08987	14	14
1	369	31.3741	-7.50864	-65.8478	3.14159	2.35619	2.90987	15	15
1	370	29.5879	-12.9286	-68.4563	3.14159	2.35619	2.72987	18	18
1	371	26.8096	-17.9737	-65.7694	3.14159	2.35619	2.54987	19	19
1	372	23.1057	-22.5723	-68.6174	3.14159	2.35619	2.36987	22	22
1	373	18.5849	-26.4561	-65.967	3.14159	2.35619	2.18988	23	23
1	374	13.699	-29.1683	-68.5	3.14159	2.35619	2.00987	26	26
1	375	8.22076	-31.2552	-65.887	3.14159	2.35619	1.82987	27	27
1	376	2.60624	-32.2037	-68.8116	3.14159	2.35619	1.64987	30	30
1	377	-3.19778	-32.1772	-65.73	3.14159	2.35619	1.46987	31	31
1	378	-8.98648	-31.0365	-68.5931	3.14159	2.35619	1.28987	34	34
1	379	-14.2282	-29.013	-65.8117	3.14159	2.35619	1.10987	35	35
1	380	-19.3572	-25.8666	-68.6891	3.14159	2.35619	0.929877	38	38
1	381	-23.6109	-22.0514	-65.7964	3.14159	2.35619	0.749881	39	39
1	382	-27.2251	-17.313	-68.6639	3.14159	2.35619	0.569867	42	42
1	383	-29.8124	-12.3084	-65.8411	3.14159	2.35619	0.389872	43	43
1	384	31.6826	-1.64003	-74	3.14159	2.35619	3.08987	16	16
1	385	31.3637	-7.40049	-71.25	3.14159	2.35619	2.90987	17	17
1	386	29.1149	-12.6716	-74.2235	3.14159	2.35619	2.72987	20	20
1	387	26.7397	-18.0578	-71.3484	3.14159	2.35619	2.54987	21	21
1	388	22.7768	-22.2201	-73.9898	3.14159	2.35619	2.36987	24	24
1	389	18.7391	-26.3584	-71.3172	3.14159	2.35619	2.18988	25	25
1	390	13.4863	-28.7916	-74.0798	3.14159	2.35619	2.00987	28	28
1	391	8.28131	-31.259	-71.36	3.14159	2.35619	1.82987	29	29
1	392	2.54789	-31.7042	-74.0885	3.14159	2.35619	1.64987	32	32
1	393	-3.30786	-32.1517	-71.3998	3.14159	2.35619	1.46987	33	33
1	394	-8.86196	-30.5233	-74.2285	3.14159	2.35619	1.28987	36	36
1	395	-14.4612	-28.9098	-71.4261	3.14159	2.35619	1.10987	37	37
1	396	-19.074	-25.4428	-74.1514	3.14159	2.35619	0.929877	40	40
1	397	-23.6149	-22.0192	-71.4428	3.14159	2.35619	0.749881	41	41
1	398	-26.7683	-17.0995	-74.1362	3.14159	2.35619	0.569867	44	44
1	399	-29.852	-12.2954	-71.4373	3.14159	2.35619	0.389872	45	45
1	400	31.6682	-1.58941	-79.7395	3.14159	2.35619	3.08987	18	18
1	401	30.9093	-7.30289	-76.8099	3.14159	2.35619	2.90987	19	19
1	402	29.0855	-12.7637	-79.6564	3.14159	2.35619	2.72987	22	22
1	403	26.3867	-17.6814	-76.8239	3.14159	2.35619	2.54987	23	23
1	404	22.7027	-22.2597	-79.5167	3.14159	2.35619	2.36987	26	26
1	405	18.2712	-26.0429	-76.6522	3.14159	2.35619	2.18988	27	27
1	406	13.4549	-28.8015	-79.5595	3.14159	2.35619	2.00987	30	30
1	407	8.04491	-30.7405	-76.7952	3.14159	2.35619	1.82987	31	31
1	408	2.48093	-31.6581	-79.5555	3.14159	2.35619	1.64987	34	34
1	409	-3.2534	-31.6278	-76.8889	3.14159	2.35619	1.46987	35	35
1	410	-8.80116	-30.5251	-79.5601	3.14159	2.35619	1.28987	38	38
1	411	-14.1927	-28.4435	-76.9268	3.14159	2.35619	1.10987	39	39
1	412	-18.9694	-25.4291	-79.5	3.14159	2.35619	0.929877	42	42
1	413	-23.2536	-21.6183	-76.8933	3.14159	2.35619	0.749881	43	43
1	414	-26.7567	-17.083	-79.6491	3.14159	2.35619	0.569867	46	46
1	415	-29.4396	-11.9597	-76.8181	3.14159	2.35619	0.389872	47	47
1	416	31.6826	-1.64003	-85	3.14159	2.35619	3.08987	20	20
1	417	30.9175	-7.32916	-82.3609	3.14159	2.35619	2.90987	21	21
1	418	29.1015	-12.7023	-85.1189	3.14159	2.35619	2.72987	24	24
1	419	26.3356	-17.7506	-82.228	3.14159	2.35619	2.54987	25	25
1	420	22.7327	-22.2502	-85.0164	3.14159	2.35619	2.36987	28	28
1	421	18.4095	-25.8373	-82.25	3.14159	2.35619	2.18988	29	29
1	422	13.466	-28.7973	-85.1877	3.14159	2.35619	2.00987	32	32
1	423	8.17051	-30.7202	-82.3206	3.14159	2.35619	1.82987	33	33
1	424	2.44923	-31.6742	-85.0807	3.14159	2.35619	1.64987	36	36
1	425	-3.16589	-31.5854	-82.3904	3.14159	2.35619	1.46987	37	37
1	426	-8.81665	-30.5159	-85.1651	3.14159	2.35619	1.28987	40	40
1	427	-14.0638	-28.4709	-82.4407	3.14159	2.35619	1.10987	41	41
1	428	-18.9694	-25.4291	-85	3.14159	2.35619	0.929877	44	44
1	429	-23.0641	-21.8128	-82.5471	3.14159	2.35619	0.749881	45	45
1	430	-26.7581	-17.1075	-85.2348	3.14159	2.35619	0.569867	48	48
1	431	-29.4051	-12.0609	-82.4083	3.14159	2.35619	0.389872	49	49
1	432	31.6981	-1.69513	-90.5394	3.14159	2.35619	3.08987	22	22
1	433	30.8847	-7.52373	-87.7112	3.14159	2.35619	2.90987	23	23
1	434	29.1091	-12.7541	-90.6582	3.14159	2.35619	2.72987	26	26
1	435	26.2759	-17.8203	-87.8401	3.14159	2.35619	2.54987	27	27
1	436	22.7879	-22.1907	-90.6065	3.14159	2.35619	2.36987	30	30
1	437	18.3619	-25.9336	-87.7225	3.14159	2.35619	2.18988	31	31
1	438	13.4701	-28.7572	-90.6594	3.14159	2.35619	2.00987	34	34
1	439	8.04994	-30.7223	-87.956	3.14159	2.35619	1.82987	35	35
1	440	2.66451	-31.6571	-90.532	3.14159	2.35619	1.64987	38	38
1	441	-3.19632	-31.5636	-87.75	3.14159	2.35619	1.46987	39	39
1	442	-8.85774	-30.4569	-90.6434	3.14159	2.35619	1.28987	42	42
1	443	-14.1795	-28.3968	-87.8836	3.14159	2.35619	1.10987	43	43
1	444	-19.0096	-25.4825	-90.7067	3.14159	2.35619	0.929877	46	46
1	445	-23.3114	-21.5657	-87.9092	3.14159	2.35619	0.749881	47	47
1	446	-26.7297	-17.1664	-90.6489	3.14159	2.35619	0.569867	50	50
1	447	-29.3179	-12.2046	-88.0569	3.14159	2.35619	0.389872	51	51
1	448	31.6826	-1.64003	-96	3.14159	2.35619	3.08987	24	24
1	449	30.953	-7.23085	-93.3128	3.14159	2.35619	2.90987	25	25
1	450	29.0862	-12.7323	-96.108	3.14159	2.35619	2.72987	28	28
1	451	26.3709	-17.7182	-93.3454	3.14159	2.35619	2.54987	29	29
1	452	22.7938	-22.1457	-96.0155	3.14159	2.35619	2.36987	32	32
1	453	18.4095	-25.8373	-93.25	3.14159	2.35619	2.18988	33	33
1	454	13.4986	-28.7711	-96.0715	3.14159	2.35619	2.00987	36	36
1	455	8.10237	-30.724	-93.3205	3.14159	2.35619	1.82987	37	37
1	456	2.4955	-31.6686	-96.2137	3.14159	2.35619	1.64987	40	40
1	457	-3.14337	-31.5836	-93.2999	3.14159	2.35619	1.46987	41	41
1	458	-8.79568	-30.4813	-96	3.14159	2.35619	1.28987	44	44
1	459	-14.1494	-28.4576	-93.3808	3.14159	2.35619	1.10987	45	45
1	460	-19.0669	-25.4024	-96.2934	3.14159	2.35619	0.929877	48	48
1	461	-23.3409	-21.549	-93.4486	3.14159	2.35619	0.749881	49	49
1	462	-26.7153	-17.137	-96.1032	3.14159	2.35619	0.569867	52	52
1	463	-29.3443	-12.0577	-93.25	3.14159	2.35619	0.389872	53	53
1	464	31.6826	-1.64003	-101.5	3.14159	2.35619	3.08987	26	26
1	465	30.8771	-7.28566	-98.75	3.14159	2.35619	2.90987	27	27
1	466	29.0175	-12.8963	-101.49	3.14159	2.35619	2.72987	30	30
1	467	26.3646	-17.6818	-98.7318	3.14159	2.35619	2.54987	31	31
1	468	22.7498	-22.1782	-101.617	3.14159	2.35619	2.36987	34	34
1	469	18.3694	-25.9103	-98.9211	3.14159	2.35619	2.18988	35	35
1	470	13.4295	-28.7898	-101.598	3.14159	2.35619	2.00987	38	38
1	471	8.1891	-30.6981	-98.7744	3.14159	2.35619	1.82987	39	39
1	472	2.52974	-31.6506	-101.654	3.14159	2.35619	1.64987	42	42
1	473	-3.07061	-31.6089	-98.8933	3.14159	2.35619	1.46987	43	43
1	474	-8.78973	-30.4791	-101.679	3.14159	2.35619	1.28987	46	46
1	475	-14.1105	-28.4142	-98.75	3.14159	2.35619	1.10987	47	47
1	476	-19.0231	-25.4545	-101.631	3.14159	2.35619	0.929877	50	50
1	477	-23.3031	-21.5854	-98.927	3.14159	2.35619	0.749881	51	51
1	478	-26.7123	-17.1301	-101.588	3.14159	2.35619	0.569867	54	54
1	479	-29.4345	-11.9639	-98.7749	3.14159	2.35619	0.389872	55	55
1	480	31.6948	-1.45583	-106.981	3.14159	2.35619	3.08987	28	28
1	481	30.9108	-7.34206	-104.258	3.14159	2.35619	2.90987	29	29
1	482	29.1207	-12.6747	-106.973	3.14159	2.35619	2.72987	32	32
1	483	26.4349	-17.5739	-104.36	3.14159	2.35619	2.54987	33	33
1	484	22.7217	-22.1698	-107.001	3.14159	2.35619	2.36987	36	36
1	485	18.5136	-25.803	-104.256	3.14159	2.35619	2.18988	37	37
1	486	13.487	-28.7622	-107.139	3.14159	2.35619	2.00987	40	40
1	487	8.18257	-30.6974	-104.393	3.14159	2.35619	1.82987	41	41
1	488	2.52569	-31.6475	-107.064	3.14159	2.35619	1.64987	44	44
1	489	-3.11932	-31.5936	-104.293	3.14159	2.35619	1.46987	45	45
1	490	-8.788	-30.4851	-107.144	3.14159	2.35619	1.28987	48	48
1	491	-14.1667	-28.4248	-104.371	3.14159	2.35619	1.10987	49	49
1	492	-18.9694	-25.4291	-107	3.14159	2.35619	0.929877	52	52
1	493	-23.2734	-21.6095	-104.428	3.14159	2.35619	0.749881	53	53
1	494	-26.7206	-17.1056	-107.143	3.14159	2.35619	0.569867	56	56
1	495	-29.3848	-11.9993	-104.438	3.14159	2.35619	0.389872	57	57
1	496	31.6787	-1.59487	-112.577	3.14159	2.35619	3.08987	30	30
1	497	30.8906	-7.30334	-109.782	3.14159	2.35619	2.90987	31	31
1	498	29.0774	-12.7165	-112.599	3.14159	2.35619	2.72987	34	34
1	499	26.3312	-17.6958	-109.75	3.14159	2.35619	2.54987	35	35
1	500	22.8121	-22.0901	-112.652	3.14159	2.35619	2.36987	38	38
1	501	18.4749	-25.8333	-109.865	3.14159	2.35619	2.18988	39	39
1	502	13.4766	-28.7628	-112.615	3.14159	2.35619	2.00987	42	42
1	503	8.20768	-30.6869	-109.977	3.14159	2.35619	1.82987	43	43
1	504	2.59616	-31.6053	-112.588	3.14159	2.35619	1.64987	46	46
1	505	-3.1439	-31.5761	-109.844	3.14159	2.35619	1.46987	47	47
1	506	-8.86229	-30.4375	-112.639	3.14159	2.35619	1.28987	50	50
1	507	-14.105	-28.4534	-109.92	3.14159	2.35619	1.10987	51	51
1	508	-18.9769	-25.4548	-112.552	3.14159	2.35619	0.929877	54	54
1	509	-23.2051	-21.626	-109.868	3.14159	2.35619	0.749881	55	55
1	510	-26.7394	-17.0096	-112.76	3.14159	2.35619	0.569867	58	58
1	511	-29.3443	-12.0577	-109.75	3.14159	2.35619	0.389872	59	59
