id 	 idx 	 XYZPosition_0 	 XYZPosition_1 	 XYZPosition_2 	 XPhi 	 XTheta 	 XPsi 	 Order 	 GeometricalHitOrder
1	239	-29.3996	-12.0129	104.215	3.14159	0.785398	0.389872	57	57
1	240	31.6544	-1.57598	112.593	3.14159	0.785398	3.08987	30	30
1	241	30.8617	-7.25272	109.821	3.14159	0.785398	2.90987	31	31
1	242	29.0987	-12.5822	112.583	3.14159	0.785398	2.72987	34	34
1	243	26.3043	-17.693	109.781	3.14159	0.785398	2.54987	35	35
1	244	22.7731	-22.0618	112.646	3.14159	0.785398	2.36987	38	38
1	245	18.5811	-25.7136	109.842	3.14159	0.785398	2.18988	39	39
1	246	13.5534	-28.6434	112.652	3.14159	0.785398	2.00987	42	42
1	247	8.2533	-30.5912	109.81	3.14159	0.785398	1.82987	43	43
1	248	2.61189	-31.5821	112.495	3.14159	0.785398	1.64987	46	46
1	249	-3.07346	-31.555	109.823	3.14159	0.785398	1.46987	47	47
1	250	-8.46142	-30.5805	112.919	3.14159	0.785398	1.28987	50	50
1	251	-13.7245	-28.6494	110.333	3.14159	0.785398	1.10987	51	51
1	252	-18.9675	-25.4813	112.47	3.14159	0.785398	0.929877	54	54
1	253	-23.2394	-21.677	109.829	3.14159	0.785398	0.749881	55	55
1	254	-26.6814	-17.2561	112.505	3.14159	0.785398	0.569867	58	58
1	255	-29.3443	-12.0577	109.75	3.14159	0.785398	0.389872	59	59
1	256	31.6826	-1.64003	-30	3.14159	2.35619	3.08987	0	0
1	257	30.8771	-7.28566	-27.25	3.14159	2.35619	2.90987	1	1
1	258	29.0739	-12.6958	-30	3.14159	2.35619	2.72987	4	4
1	259	26.3312	-17.6958	-27.25	3.14159	2.35619	2.54987	5	5
1	260	22.7377	-22.124	-30	3.14159	2.35619	2.36987	8	8
1	261	18.4095	-25.8373	-27.25	3.14159	2.35619	2.18988	9	9
1	262	13.4865	-28.7157	-30	3.14159	2.35619	2.00987	12	12
1	263	8.12762	-30.6662	-27.25	3.14159	2.35619	1.82987	13	13
1	264	2.50612	-31.6259	-30	3.14159	2.35619	1.64987	16	16
1	265	-3.19632	-31.5636	-27.25	3.14159	2.35619	1.46987	17	17
1	266	-8.79568	-30.4813	-30	3.14159	2.35619	1.28987	20	20
1	267	-14.1105	-28.4142	-27.25	3.14159	2.35619	1.10987	21	21
1	268	-18.9694	-25.4291	-30	3.14159	2.35619	0.929877	24	24
1	269	-23.2154	-21.6222	-27.25	3.14159	2.35619	0.749881	25	25
1	270	-26.7116	-17.1163	-30	3.14159	2.35619	0.569867	28	28
1	271	-29.3443	-12.0577	-27.25	3.14159	2.35619	0.389872	29	29
1	272	31.6826	-1.64003	-35.5	3.14159	2.35619	3.08987	2	2
1	273	30.8771	-7.28566	-32.75	3.14159	2.35619	2.90987	3	3
1	274	29.0739	-12.6958	-35.5	3.14159	2.35619	2.72987	6	6
1	275	26.3312	-17.6958	-32.75	3.14159	2.35619	2.54987	7	7
1	276	22.7377	-22.124	-35.5	3.14159	2.35619	2.36987	10	10
1	277	18.4095	-25.8373	-32.75	3.14159	2.35619	2.18988	11	11
1	278	13.4865	-28.7157	-35.5	3.14159	2.35619	2.00987	14	14
1	279	8.12762	-30.6662	-32.75	3.14159	2.35619	1.82987	15	15
1	280	2.50612	-31.6259	-35.5	3.14159	2.35619	1.64987	18	18
1	281	-3.19632	-31.5636	-32.75	3.14159	2.35619	1.46987	19	19
1	282	-8.79568	-30.4813	-35.5	3.14159	2.35619	1.28987	22	22
1	283	-14.1105	-28.4142	-32.75	3.14159	2.35619	1.10987	23	23
1	284	-18.9694	-25.4291	-35.5	3.14159	2.35619	0.929877	26	26
1	285	-23.2154	-21.6222	-32.75	3.14159	2.35619	0.749881	27	27
1	286	-26.7116	-17.1163	-35.5	3.14159	2.35619	0.569867	30	30
1	287	-29.3443	-12.0577	-32.75	3.14159	2.35619	0.389872	31	31
1	288	32.1819	-1.66588	-41	3.14159	2.35619	3.08987	4	4
1	289	30.8771	-7.28566	-38.25	3.14159	2.35619	2.90987	5	5
1	290	29.5321	-12.8959	-41	3.14159	2.35619	2.72987	8	8
1	291	26.3312	-17.6958	-38.25	3.14159	2.35619	2.54987	9	9
1	292	23.0961	-22.4727	-41	3.14159	2.35619	2.36987	12	12
1	293	18.4095	-25.8373	-38.25	3.14159	2.35619	2.18988	13	13
1	294	13.699	-29.1683	-41	3.14159	2.35619	2.00987	16	16
1	295	8.12762	-30.6662	-38.25	3.14159	2.35619	1.82987	17	17
1	296	2.54561	-32.1243	-41	3.14159	2.35619	1.64987	20	20
1	297	-3.19632	-31.5636	-38.25	3.14159	2.35619	1.46987	21	21
1	298	-8.9343	-30.9617	-41	3.14159	2.35619	1.28987	24	24
1	299	-14.1105	-28.4142	-38.25	3.14159	2.35619	1.10987	25	25
1	300	-19.2684	-25.8298	-41	3.14159	2.35619	0.929877	28	28
1	301	-23.2154	-21.6222	-38.25	3.14159	2.35619	0.749881	29	29
1	302	-27.1326	-17.386	-41	3.14159	2.35619	0.569867	32	32
1	303	-29.3443	-12.0577	-38.25	3.14159	2.35619	0.389872	33	33
1	304	32.1819	-1.66588	-46.5	3.14159	2.35619	3.08987	6	6
1	305	31.3637	-7.40049	-43.75	3.14159	2.35619	2.90987	7	7
1	306	29.5321	-12.8959	-46.5	3.14159	2.35619	2.72987	10	10
1	307	26.7462	-17.9747	-43.75	3.14159	2.35619	2.54987	11	11
1	308	23.0961	-22.4727	-46.5	3.14159	2.35619	2.36987	14	14
1	309	18.6997	-26.2445	-43.75	3.14159	2.35619	2.18988	15	15
1	310	13.699	-29.1683	-46.5	3.14159	2.35619	2.00987	18	18
1	311	8.25572	-31.1495	-43.75	3.14159	2.35619	1.82987	19	19
1	312	2.54561	-32.1243	-46.5	3.14159	2.35619	1.64987	22	22
1	313	-3.24669	-32.061	-43.75	3.14159	2.35619	1.46987	23	23
1	314	-8.9343	-30.9617	-46.5	3.14159	2.35619	1.28987	26	26
1	315	-14.3329	-28.8621	-43.75	3.14159	2.35619	1.10987	27	27
1	316	-19.2684	-25.8298	-46.5	3.14159	2.35619	0.929877	30	30
1	317	-23.5813	-21.963	-43.75	3.14159	2.35619	0.749881	31	31
1	318	-27.1326	-17.386	-46.5	3.14159	2.35619	0.569867	34	34
1	319	-29.8068	-12.2477	-43.75	3.14159	2.35619	0.389872	35	35
1	320	32.1819	-1.66588	-52	3.14159	2.35619	3.08987	8	8
1	321	31.3637	-7.40049	-49.25	3.14159	2.35619	2.90987	9	9
1	322	29.5321	-12.8959	-52	3.14159	2.35619	2.72987	12	12
1	323	26.7462	-17.9747	-49.25	3.14159	2.35619	2.54987	13	13
1	324	23.0961	-22.4727	-52	3.14159	2.35619	2.36987	16	16
1	325	18.6997	-26.2445	-49.25	3.14159	2.35619	2.18988	17	17
1	326	13.699	-29.1683	-52	3.14159	2.35619	2.00987	20	20
